id,status,duration,start_date,start_station,end_date,end_station,bike_nr,subscription_type,zip_code,birth_date,gender
325609,Closed,411,2012-06-19 00:03:00,24,2012-06-19 00:10:00,40,B00471,Casual,,,
325871,Closed,370,2012-06-19 07:49:00,58,2012-06-19 07:56:00,35,B00161,Registered,2116,1983,Male
325872,Closed,205,2012-06-19 07:50:00,27,2012-06-19 07:53:00,12,B00371,Registered,2446,1986,Male
325873,Closed,450,2012-06-19 07:50:00,61,2012-06-19 07:58:00,49,B00150,Registered,2116,1983,Male
325875,Closed,417,2012-06-19 07:51:00,60,2012-06-19 07:58:00,35,B00006,Registered,2114,1984,Male
325876,Closed,482,2012-06-19 07:51:00,40,2012-06-19 07:59:00,64,B00557,Registered,2109,1984,Female
325877,Closed,393,2012-06-19 07:51:00,4,2012-06-19 07:58:00,21,B00508,Registered,2118,1987,Female
325878,Closed,502,2012-06-19 07:52:00,26,2012-06-19 08:00:00,48,B00348,Registered,2118,1987,Female
325879,Closed,1339,2012-06-19 07:52:00,47,2012-06-19 08:14:00,21,B00546,Registered,2115,1989,Male
325880,Closed,1287,2012-06-19 07:52:00,38,2012-06-19 08:13:00,21,B00512,Registered,1810,1959,Male
325881,Closed,383,2012-06-19 07:52:00,60,2012-06-19 07:58:00,49,b00225,Registered,2116,1954,Male
325882,Closed,325,2012-06-19 07:52:00,57,2012-06-19 07:57:00,50,B00136,Registered,3051,1961,Male
325883,Closed,582,2012-06-19 07:52:00,38,2012-06-19 08:02:00,7,B00325,Registered,2155,1980,Male
325884,Closed,755,2012-06-19 07:53:00,48,2012-06-19 08:05:00,61,B00352,Registered,2116,1977,Male
325885,Closed,120,2012-06-19 07:53:00,25,2012-06-19 07:55:00,39,B00340,Registered,2118,1966,Female
325886,Closed,666,2012-06-19 07:53:00,22,2012-06-19 08:04:00,38,B00626,Registered,2771,1986,Male
325887,Closed,301,2012-06-19 07:53:00,22,2012-06-19 07:58:00,48,B00255,Registered,2021,1965,Male
325888,Closed,316,2012-06-19 07:53:00,38,2012-06-19 07:59:00,48,B00301,Registered,1450,1967,Male
325889,Closed,414,2012-06-19 07:53:00,60,2012-06-19 08:00:00,38,B00583,Registered,2143,1975,Male
325890,Closed,764,2012-06-19 07:54:00,39,2012-06-19 08:06:00,23,B00506,Registered,2118,1969,Male
325891,Closed,389,2012-06-19 07:55:00,12,2012-06-19 08:02:00,57,B00065,Casual,,,
325892,Closed,490,2012-06-19 07:54:00,38,2012-06-19 08:02:00,7,B00253,Registered,1720,1964,Male
325893,Closed,1101,2012-06-19 07:54:00,57,2012-06-19 08:12:00,23,B00209,Registered,2118,1979,Male
325894,Closed,411,2012-06-19 07:54:00,26,2012-06-19 08:01:00,22,B00368,Registered,2114,1986,Male
325895,Closed,634,2012-06-19 07:54:00,8,2012-06-19 08:05:00,33,B00586,Registered,2135,1982,Male
325896,Closed,398,2012-06-19 07:54:00,26,2012-06-19 08:01:00,35,B00605,Registered,2118,1979,Male
325897,Closed,381,2012-06-19 07:55:00,12,2012-06-19 08:02:00,57,B00421,Casual,,,
325898,Closed,393,2012-06-19 07:55:00,38,2012-06-19 08:01:00,40,B00438,Registered,1740,1957,Male
325899,Closed,308,2012-06-19 07:55:00,42,2012-06-19 08:00:00,16,B00327,Registered,2116,1980,Male
325900,Closed,659,2012-06-19 07:55:00,39,2012-06-19 08:06:00,60,B00587,Registered,2118,1973,Male
325901,Closed,220,2012-06-19 07:55:00,22,2012-06-19 07:59:00,43,B00043,Registered,2110,1961,Male
325902,Closed,661,2012-06-19 07:55:00,21,2012-06-19 08:06:00,48,B00190,Registered,2116,1979,Male
325903,Closed,1115,2012-06-19 07:56:00,55,2012-06-19 08:15:00,8,B00603,Casual,,,
325904,Closed,759,2012-06-19 07:56:00,49,2012-06-19 08:09:00,65,B00229,Casual,,,
325905,Closed,1225,2012-06-19 07:57:00,36,2012-06-19 08:17:00,33,B00517,Casual,,,
325906,Closed,470,2012-06-19 07:57:00,33,2012-06-19 08:05:00,62,B00251,Casual,,,
325907,Closed,1003,2012-06-19 07:57:00,49,2012-06-19 08:14:00,45,B00271,Registered,2116,1962,Male
325908,Closed,436,2012-06-19 07:57:00,43,2012-06-19 08:04:00,38,B00505,Registered,2061,1961,Male
325909,Closed,398,2012-06-19 07:57:00,39,2012-06-19 08:04:00,16,B00193,Registered,2118,1976,Male
325910,Closed,513,2012-06-19 07:57:00,43,2012-06-19 08:06:00,42,B00527,Registered,2332,1971,Male
325913,Closed,351,2012-06-19 07:58:00,53,2012-06-19 08:04:00,34,B00306,Registered,1720,1977,Male
325914,Closed,79,2012-06-19 07:58:00,61,2012-06-19 07:59:00,61,B00066,Registered,2116,1982,Male
325916,Closed,492,2012-06-19 07:58:00,22,2012-06-19 08:07:00,50,B00064,Registered,2111,1969,Male
325917,Closed,915,2012-06-19 07:58:00,35,2012-06-19 08:14:00,12,B00161,Registered,1902,1968,Female
325918,Closed,572,2012-06-19 07:58:00,22,2012-06-19 08:08:00,6,B00254,Registered,2360,1957,Male
325919,Closed,896,2012-06-19 07:59:00,49,2012-06-19 08:14:00,14,b00225,Registered,2118,1985,Female
325920,Closed,1026,2012-06-19 07:59:00,52,2012-06-19 08:16:00,64,B00252,Registered,2215,1984,Male
325921,Closed,681,2012-06-19 07:59:00,63,2012-06-19 08:10:00,42,B00420,Registered,2324,1986,Male
325922,Closed,225,2012-06-19 07:59:00,40,2012-06-19 08:03:00,43,B00581,Registered,2113,1981,Male
325923,Closed,544,2012-06-19 07:59:00,43,2012-06-19 08:08:00,42,B00589,Registered,2043,1974,Male
325924,Closed,557,2012-06-19 08:00:00,61,2012-06-19 08:09:00,35,B00289,Registered,2116,1982,Male
325925,Closed,343,2012-06-19 08:00:00,20,2012-06-19 08:06:00,24,B00434,Casual,,,
325926,Closed,744,2012-06-19 08:01:00,38,2012-06-19 08:13:00,7,B00509,Registered,2148,1977,Female
325927,Closed,293,2012-06-19 08:01:00,39,2012-06-19 08:06:00,21,B00600,Registered,2118,1979,Male
325928,Closed,353,2012-06-19 08:02:00,38,2012-06-19 08:08:00,43,B00583,Registered,1944,1960,Male
325929,Closed,1079,2012-06-19 08:02:00,56,2012-06-19 08:20:00,53,B00384,Registered,2119,1974,Male
325930,Closed,249,2012-06-19 08:02:00,40,2012-06-19 08:06:00,43,B00240,Registered,2109,1970,Male
325931,Closed,553,2012-06-19 08:02:00,38,2012-06-19 08:12:00,64,B00169,Registered,1930,1958,Male
325932,Closed,811,2012-06-19 08:02:00,33,2012-06-19 08:16:00,60,B00358,Registered,2144,1986,Male
325933,Closed,747,2012-06-19 08:03:00,40,2012-06-19 08:15:00,22,B00350,Registered,2906,1970,Female
325934,Closed,1421,2012-06-19 08:03:00,13,2012-06-19 08:27:00,22,B00427,Casual,,,
325935,Closed,658,2012-06-19 08:03:00,16,2012-06-19 08:14:00,23,B00576,Registered,2492,1984,Male
325936,Closed,596,2012-06-19 08:03:00,38,2012-06-19 08:13:00,42,B00090,Registered,1944,1993,Male
325937,Closed,872,2012-06-19 08:04:00,11,2012-06-19 08:18:00,21,B00472,Casual,,,
325938,Closed,1021,2012-06-19 08:04:00,30,2012-06-19 08:21:00,60,B00247,Registered,2114,1983,Male
325939,Closed,501,2012-06-19 08:04:00,45,2012-06-19 08:12:00,36,B00211,Registered,2215,1988,Female
325940,Closed,592,2012-06-19 08:04:00,54,2012-06-19 08:14:00,31,B00553,Registered,2464,1967,Male
325941,Closed,121,2012-06-19 08:04:00,26,2012-06-19 08:06:00,39,B00138,Registered,2118,1970,Male
325942,Closed,431,2012-06-19 08:04:00,22,2012-06-19 08:12:00,42,B00313,Registered,2025,1966,Male
325943,Closed,666,2012-06-19 08:05:00,57,2012-06-19 08:16:00,14,B00065,Registered,2139,1985,Female
325944,Closed,871,2012-06-19 08:05:00,16,2012-06-19 08:19:00,20,B00327,Registered,2116,1950,Male
325945,Closed,392,2012-06-19 08:05:00,22,2012-06-19 08:11:00,47,B00368,Registered,2043,1968,Male
325946,Closed,318,2012-06-19 08:05:00,20,2012-06-19 08:11:00,7,B00087,Registered,2128,1977,Male
325947,Closed,591,2012-06-19 08:05:00,40,2012-06-19 08:15:00,59,B00538,Registered,2111,1987,Female
325948,Closed,934,2012-06-19 08:05:00,45,2012-06-19 08:21:00,35,B00526,Registered,2215,1985,Female
325949,Closed,668,2012-06-19 08:06:00,22,2012-06-19 08:17:00,21,B00004,Registered,2066,1970,Male
325950,Closed,134,2012-06-19 08:06:00,40,2012-06-19 08:08:00,20,B00471,Registered,2113,1983,Male
325951,Closed,669,2012-06-19 08:06:00,42,2012-06-19 08:17:00,31,B00121,Casual,,,
325952,Closed,515,2012-06-19 08:06:00,38,2012-06-19 08:15:00,64,B00374,Registered,1463,1963,Male
325953,Closed,565,2012-06-19 08:06:00,40,2012-06-19 08:16:00,64,B00520,Registered,2113,1967,Female
325954,Closed,200,2012-06-19 08:07:00,38,2012-06-19 08:10:00,44,B00171,Registered,1886,1977,Male
325955,Closed,937,2012-06-19 08:07:00,53,2012-06-19 08:22:00,38,B00052,Registered,2115,1954,Male
325956,Closed,912,2012-06-19 08:07:00,9,2012-06-19 08:22:00,30,B00344,Registered,24460,1976,Male
325957,Closed,189,2012-06-19 08:07:00,48,2012-06-19 08:10:00,22,B00501,Registered,2205,1983,Male
325959,Closed,307,2012-06-19 08:07:00,6,2012-06-19 08:12:00,48,B00522,Registered,2114,1986,Male
325960,Closed,913,2012-06-19 08:07:00,14,2012-06-19 08:23:00,39,B00319,Registered,2118,1977,Female
325961,Closed,1601,2012-06-19 08:07:00,38,2012-06-19 08:34:00,34,B00485,Registered,1827,1960,Female
325962,Closed,676,2012-06-19 08:08:00,22,2012-06-19 08:19:00,42,B00331,Registered,2025,1962,Male
325963,Closed,478,2012-06-19 08:08:00,40,2012-06-19 08:16:00,48,B00027,Registered,2113,1953,Female
325964,Closed,406,2012-06-19 08:08:00,39,2012-06-19 08:15:00,12,B00550,Registered,2118,1977,Male
325965,Closed,796,2012-06-19 08:08:00,25,2012-06-19 08:22:00,64,B00487,Registered,2118,1984,Male
325966,Closed,394,2012-06-19 08:09:00,38,2012-06-19 08:15:00,43,B00410,Registered,1890,1977,Male
325967,Closed,1643,2012-06-19 08:09:00,8,2012-06-19 08:36:00,49,B00530,Registered,2125,1983,Male
325968,Closed,867,2012-06-19 08:09:00,8,2012-06-19 08:24:00,52,B00627,Registered,02134-2468,1984,Male
325969,Closed,364,2012-06-19 08:10:00,34,2012-06-19 08:16:00,14,B00387,Registered,1746,1975,Female
325970,Closed,250,2012-06-19 08:10:00,22,2012-06-19 08:14:00,65,B00149,Registered,2111,1961,Male
325971,Closed,464,2012-06-19 08:10:00,22,2012-06-19 08:17:00,31,B00158,Registered,2026,1973,Male
325972,Closed,1163,2012-06-19 08:10:00,42,2012-06-19 08:29:00,30,B00359,Registered,1902,1954,Male
325973,Closed,660,2012-06-19 08:10:00,10,2012-06-19 08:21:00,36,B00562,Registered,2215,1984,Male
325974,Closed,728,2012-06-19 08:10:00,38,2012-06-19 08:22:00,42,B00626,Registered,1867,1982,Male
325976,Closed,830,2012-06-19 08:10:00,22,2012-06-19 08:24:00,61,B00631,Registered,2050,1965,Male
325977,Closed,331,2012-06-19 08:11:00,4,2012-06-19 08:16:00,59,B00607,Registered,2118,1976,Male
325978,Closed,937,2012-06-19 08:11:00,22,2012-06-19 08:26:00,26,B00501,Registered,2118,1969,Male
325980,Closed,1007,2012-06-19 08:11:00,13,2012-06-19 08:28:00,24,B00441,Registered,2118,1988,Female
325981,Closed,515,2012-06-19 08:11:00,35,2012-06-19 08:20:00,63,B00605,Registered,2110,1977,Male
325984,Closed,520,2012-06-19 08:12:00,40,2012-06-19 08:21:00,7,B00329,Registered,2113,1988,Female
325985,Closed,913,2012-06-19 08:12:00,25,2012-06-19 08:27:00,22,B00461,Registered,2118,1976,Male
325986,Closed,16,2012-06-19 08:12:00,42,2012-06-19 08:12:00,42,B00589,Registered,2114,1950,Female
325987,Closed,1084,2012-06-19 08:12:00,38,2012-06-19 08:30:00,33,B00020,Registered,1867,1987,Male
325988,Closed,420,2012-06-19 08:12:00,40,2012-06-19 08:19:00,22,B00438,Registered,2113,1980,Male
325989,Closed,578,2012-06-19 08:12:00,60,2012-06-19 08:22:00,53,B00587,Registered,2215,1988,Female
325990,Closed,812,2012-06-19 08:13:00,42,2012-06-19 08:26:00,5,B00420,Registered,2114,1950,Female
325991,Closed,215,2012-06-19 08:13:00,59,2012-06-19 08:16:00,49,B00548,Registered,2129,1964,Male
325992,Closed,367,2012-06-19 08:13:00,40,2012-06-19 08:19:00,48,B00551,Registered,2110,1963,Male
325993,Closed,568,2012-06-19 08:13:00,61,2012-06-19 08:22:00,54,B00352,Registered,2125,1954,Male
325994,Closed,468,2012-06-19 08:13:00,47,2012-06-19 08:21:00,60,B00140,Registered,2113,1986,Male
325995,Closed,923,2012-06-19 08:14:00,20,2012-06-19 08:29:00,59,B00168,Casual,,,
325996,Closed,765,2012-06-19 08:13:00,25,2012-06-19 08:26:00,11,B00567,Registered,2118,1976,Male
325997,Closed,428,2012-06-19 08:13:00,22,2012-06-19 08:21:00,31,B00039,Registered,2048,1959,Male
325998,Closed,1881,2012-06-19 08:14:00,38,2012-06-19 08:46:00,11,B00010,Casual,,,
325999,Closed,295,2012-06-19 08:14:00,57,2012-06-19 08:19:00,36,B00095,Registered,2118,1992,Male
326000,Closed,832,2012-06-19 08:14:00,45,2012-06-19 08:28:00,35,B00574,Registered,2215,1982,Male
326001,Closed,740,2012-06-19 08:14:00,16,2012-06-19 08:27:00,23,B00312,Registered,2482,1970,Male
326002,Closed,832,2012-06-19 08:15:00,38,2012-06-19 08:29:00,36,B00035,Registered,1915,1972,Male
326003,Closed,316,2012-06-19 08:15:00,20,2012-06-19 08:20:00,64,B00197,Registered,2128,1979,Male
326004,Closed,1529,2012-06-19 08:15:00,9,2012-06-19 08:41:00,64,B00525,Registered,2446,1967,Male
326005,Closed,490,2012-06-19 08:15:00,49,2012-06-19 08:24:00,21,B00150,Registered,2118,1973,Male
326006,Closed,1280,2012-06-19 08:15:00,21,2012-06-19 08:37:00,7,B00163,Registered,2114,1986,Female
326007,Closed,398,2012-06-19 08:16:00,47,2012-06-19 08:22:00,59,B00368,Registered,2113,1982,Male
326008,Closed,332,2012-06-19 08:16:00,39,2012-06-19 08:21:00,21,B00284,Registered,2118,1970,Male
326009,Closed,1186,2012-06-19 08:16:00,25,2012-06-19 08:36:00,43,B00333,Registered,2118,1953,Male
326010,Closed,174,2012-06-19 08:16:00,27,2012-06-19 08:19:00,30,B00153,Registered,2176,1986,Male
326011,Closed,293,2012-06-19 08:16:00,12,2012-06-19 08:21:00,3,B00564,Registered,2176,1974,Male
326012,Closed,1572,2012-06-19 08:17:00,63,2012-06-19 08:43:00,15,B00400,Registered,2127,1977,Male
326013,Closed,221,2012-06-19 08:17:00,43,2012-06-19 08:21:00,22,B00407,Registered,1890,1968,Male
326014,Closed,1612,2012-06-19 08:17:00,60,2012-06-19 08:44:00,15,B00358,Registered,2171,1978,Male
326015,Closed,885,2012-06-19 08:17:00,5,2012-06-19 08:32:00,22,B00042,Casual,,,
326016,Closed,910,2012-06-19 08:17:00,47,2012-06-19 08:32:00,22,B00233,Registered,2025,1979,Male
326017,Closed,691,2012-06-19 08:17:00,25,2012-06-19 08:29:00,3,B00598,Registered,2118,1981,Male
326019,Closed,303,2012-06-19 08:18:00,25,2012-06-19 08:23:00,21,B00355,Registered,2144,1970,Female
326020,Closed,235,2012-06-19 08:18:00,3,2012-06-19 08:22:00,3,B00326,Registered,2215,1986,Male
326021,Closed,361,2012-06-19 08:18:00,60,2012-06-19 08:24:00,42,B00634,Registered,2474,1972,Male
326023,Closed,756,2012-06-19 08:18:00,58,2012-06-19 08:31:00,33,B00011,Registered,2134,1989,Female
326024,Closed,747,2012-06-19 08:19:00,42,2012-06-19 08:31:00,61,B00313,Casual,,,
326026,Closed,764,2012-06-19 08:19:00,49,2012-06-19 08:32:00,65,B00266,Casual,,,
326027,Closed,727,2012-06-19 08:18:00,38,2012-06-19 08:31:00,7,B00505,Registered,2130,1971,Male
326028,Closed,519,2012-06-19 08:18:00,20,2012-06-19 08:27:00,7,B00320,Registered,2109,1957,Male
326029,Closed,1279,2012-06-19 08:19:00,17,2012-06-19 08:40:00,36,B00096,Registered,2163,1984,Male
326030,Closed,339,2012-06-19 08:19:00,45,2012-06-19 08:24:00,14,B00453,Registered,2149,1979,Male
326031,Closed,416,2012-06-19 08:19:00,63,2012-06-19 08:26:00,24,B00519,Registered,2115,1986,Female
326033,Closed,529,2012-06-19 08:19:00,38,2012-06-19 08:28:00,22,B00101,Registered,1938,1958,Male
326034,Closed,127,2012-06-19 08:19:00,35,2012-06-19 08:22:00,48,B00006,Registered,2474,1978,Male
326035,Closed,635,2012-06-19 08:20:00,16,2012-06-19 08:30:00,23,B00372,Registered,2116,1983,Male
326036,Closed,550,2012-06-19 08:20:00,20,2012-06-19 08:29:00,63,B00469,Registered,10065,1987,Male
326037,Closed,957,2012-06-19 08:22:00,16,2012-06-19 08:37:00,38,B00177,Casual,,,
326038,Closed,629,2012-06-19 08:20:00,10,2012-06-19 08:31:00,42,B00296,Registered,2139,1967,Male
326039,Closed,519,2012-06-19 08:20:00,47,2012-06-19 08:29:00,22,B00016,Registered,2113,1973,Female
326040,Closed,158,2012-06-19 08:20:00,51,2012-06-19 08:23:00,13,B00249,Registered,1773,1947,Male
326041,Closed,181,2012-06-19 08:20:00,57,2012-06-19 08:23:00,21,B00364,Registered,2120,1978,Male
326043,Closed,888,2012-06-19 08:20:00,47,2012-06-19 08:35:00,39,B00536,Registered,2118,1986,Male
326045,Closed,832,2012-06-19 08:21:00,23,2012-06-19 08:35:00,61,B00506,Registered,2128,1987,Male
326046,Closed,183,2012-06-19 08:21:00,22,2012-06-19 08:24:00,48,B00350,Registered,2492,1966,Male
326047,Closed,221,2012-06-19 08:21:00,25,2012-06-19 08:25:00,16,B00070,Registered,2118,1982,Male
326048,Closed,739,2012-06-19 08:21:00,26,2012-06-19 08:33:00,43,B00454,Registered,2118,1972,Female
326049,Closed,691,2012-06-19 08:21:00,4,2012-06-19 08:33:00,33,B00232,Registered,2118,1992,Female
326050,Closed,757,2012-06-19 08:22:00,63,2012-06-19 08:35:00,16,B00022,Registered,2127,1984,Male
326051,Closed,795,2012-06-19 08:22:00,57,2012-06-19 08:35:00,22,B00421,Registered,2118,1987,Male
326052,Closed,1125,2012-06-19 08:22:00,41,2012-06-19 08:41:00,35,B00309,Registered,2176,1990,Male
326053,Closed,454,2012-06-19 08:22:00,34,2012-06-19 08:30:00,11,B00306,Registered,2215,1973,Female
326054,Closed,328,2012-06-19 08:23:00,4,2012-06-19 08:28:00,59,B00616,Registered,2116,1974,Male
326055,Closed,360,2012-06-19 08:23:00,43,2012-06-19 08:29:00,6,B00240,Registered,2114,1962,Male
326056,Closed,34209,2012-06-19 08:26:00,38,2012-06-19 17:56:00,9,B00255,Casual,,,
326057,Closed,548,2012-06-19 08:23:00,50,2012-06-19 08:32:00,35,B00466,Registered,2493,1958,Male
326058,Closed,533,2012-06-19 08:23:00,36,2012-06-19 08:32:00,22,B00151,Registered,2130,1977,Male
326059,Closed,609,2012-06-19 08:24:00,38,2012-06-19 08:34:00,22,B00337,Registered,3833,1967,Male
326060,Closed,179,2012-06-19 08:24:00,24,2012-06-19 08:27:00,43,B00429,Registered,2030,1966,Male
326061,Closed,342,2012-06-19 08:24:00,16,2012-06-19 08:30:00,13,B00317,Registered,1503,1965,Male
326062,Closed,320,2012-06-19 08:25:00,26,2012-06-19 08:30:00,16,B00048,Registered,2118,1986,Male
326063,Closed,280,2012-06-19 08:24:00,31,2012-06-19 08:29:00,22,B00518,Registered,1982,1962,Male
326064,Closed,16,2012-06-19 08:25:00,26,2012-06-19 08:25:00,26,B00334,Registered,2118,1979,Male
326065,Closed,911,2012-06-19 08:25:00,26,2012-06-19 08:40:00,53,B00256,Registered,2118,1966,Male
326066,Closed,341,2012-06-19 08:25:00,26,2012-06-19 08:31:00,59,B00178,Registered,2118,1979,Male
326067,Closed,273,2012-06-19 08:25:00,7,2012-06-19 08:30:00,43,B00325,Registered,2467,1969,Female
326068,Closed,244,2012-06-19 08:25:00,32,2012-06-19 08:29:00,14,B00259,Registered,2215,1980,Male
326069,Closed,611,2012-06-19 08:25:00,31,2012-06-19 08:36:00,47,B00121,Registered,2110,1957,Male
326070,Closed,263,2012-06-19 08:26:00,22,2012-06-19 08:30:00,43,B00407,Registered,1760,1982,Male
326071,Closed,617,2012-06-19 08:27:00,16,2012-06-19 08:37:00,13,B00054,Registered,2110,1988,Female
326072,Closed,232,2012-06-19 08:27:00,6,2012-06-19 08:31:00,23,B00579,Registered,2108,1963,Male
326073,Closed,463,2012-06-19 08:27:00,43,2012-06-19 08:35:00,22,B00583,Registered,2343,1954,Female
326074,Closed,900,2012-06-19 08:28:00,53,2012-06-19 08:43:00,38,B00535,Registered,2215,1988,Male
326075,Closed,571,2012-06-19 08:29:00,59,2012-06-19 08:38:00,21,B00616,Registered,2111,1969,Male
326076,Closed,561,2012-06-19 08:28:00,60,2012-06-19 08:38:00,36,B00140,Registered,2116,1985,Male
326077,Closed,293,2012-06-19 08:29:00,50,2012-06-19 08:34:00,35,B00136,Registered,2116,1985,Male
326078,Closed,642,2012-06-19 08:29:00,38,2012-06-19 08:40:00,7,B00515,Registered,1824,1977,Male
326079,Closed,1215,2012-06-19 08:30:00,20,2012-06-19 08:50:00,10,B00373,Registered,2046,1980,Male
326080,Closed,392,2012-06-19 08:30:00,22,2012-06-19 08:37:00,31,B00427,Registered,2458,1961,Male
326081,Closed,810,2012-06-19 08:30:00,38,2012-06-19 08:44:00,50,B00489,Registered,1810,1967,Male
326082,Closed,763,2012-06-19 08:31:00,61,2012-06-19 08:44:00,11,B00183,Casual,,,
326083,Closed,325,2012-06-19 08:31:00,57,2012-06-19 08:36:00,53,B00423,Registered,2118,1984,Male
326084,Closed,1025,2012-06-19 08:32:00,20,2012-06-19 08:49:00,36,B00327,Casual,,,
326085,Closed,264,2012-06-19 08:31:00,46,2012-06-19 08:35:00,16,B00277,Registered,2115,1980,Male
326086,Closed,544,2012-06-19 08:31:00,16,2012-06-19 08:40:00,48,B00570,Registered,2067,1975,Male
326087,Closed,945,2012-06-19 08:32:00,64,2012-06-19 08:47:00,50,B00107,Registered,2210,1988,Male
326088,Closed,460,2012-06-19 08:33:00,53,2012-06-19 08:40:00,50,B00083,Casual,,,
326090,Closed,840,2012-06-19 08:33:00,52,2012-06-19 08:47:00,48,B00577,Casual,,,
326091,Closed,1236,2012-06-19 08:32:00,38,2012-06-19 08:53:00,46,B00433,Registered,1970,1979,Female
326092,Closed,544,2012-06-19 08:33:00,53,2012-06-19 08:42:00,14,B00213,Casual,,,
326093,Closed,547,2012-06-19 08:33:00,33,2012-06-19 08:42:00,41,B00115,Registered,2134,1989,Female
326094,Closed,1004,2012-06-19 08:34:00,33,2012-06-19 08:50:00,38,B00586,Registered,2215,,Male
326095,Closed,458,2012-06-19 08:34:00,38,2012-06-19 08:41:00,43,B00301,Registered,1915,1972,Female
326096,Closed,1526,2012-06-19 08:34:00,15,2012-06-19 08:59:00,22,B00597,Registered,1720,1950,Male
326099,Closed,721,2012-06-19 08:34:00,38,2012-06-19 08:46:00,22,B00076,Registered,1720,1972,Male
326100,Closed,740,2012-06-19 08:34:00,38,2012-06-19 08:47:00,22,B00155,Registered,2110,1956,Male
326101,Closed,564,2012-06-19 08:34:00,61,2012-06-19 08:44:00,24,B00142,Registered,2116,1983,Male
326102,Closed,639,2012-06-19 08:34:00,57,2012-06-19 08:45:00,22,B00591,Registered,2118,1973,Male
326103,Closed,865,2012-06-19 08:34:00,39,2012-06-19 08:49:00,11,B00250,Registered,2118,1977,Female
326104,Closed,354,2012-06-19 08:35:00,22,2012-06-19 08:40:00,31,B00518,Registered,2139,1980,Male
326105,Closed,853,2012-06-19 08:35:00,44,2012-06-19 08:50:00,65,B00299,Casual,,,
326106,Closed,260,2012-06-19 08:35:00,44,2012-06-19 08:39:00,38,B00468,Registered,2114,1960,Male
326107,Closed,545,2012-06-19 08:35:00,38,2012-06-19 08:44:00,22,B00052,Registered,2145,1974,Male
326108,Closed,304,2012-06-19 08:35:00,16,2012-06-19 08:40:00,21,B00533,Registered,2356,1959,Male
326109,Closed,793,2012-06-19 08:35:00,61,2012-06-19 08:48:00,10,B00226,Registered,2116,1982,Female
326110,Closed,552,2012-06-19 08:35:00,38,2012-06-19 08:44:00,60,B00590,Registered,1901,1961,Male
326111,Closed,731,2012-06-19 08:35:00,42,2012-06-19 08:47:00,7,B00626,Registered,2199,1981,Male
326112,Closed,903,2012-06-19 08:35:00,26,2012-06-19 08:51:00,38,B00501,Registered,2118,1987,Male
326113,Closed,145,2012-06-19 08:36:00,32,2012-06-19 08:38:00,45,B00431,Registered,2215,1980,Male
